,UM25C Excel,,,,,,
,,,,,2.999935598,<5,5
公司：杭州睿登科技,,表格数据,,,,,
Voltage-Current,,,,,,,
  Time （s）,  Voltage  (V),  Current  (A),,,,,
3545,5.073,1.3675,6.9373275,3.937391902,,,
3546,5.054,1.5091,7.6269914,4.627055802,,,
3547,5.057,1.5171,7.6719747,4.672039102,,,
3548,5.075,1.3311,6.7553325,3.755396902,,,
3549,5.073,1.3135,6.6633855,3.663449902,,,
3550,5.074,1.2999,6.5956926,3.595757002,,,
3551,5.075,1.2925,6.5594375,3.559501902,,,
3552,5.065,1.284,6.50346,3.503524402,,,
3553,5.073,1.3856,7.0291488,4.029213202,,,
3554,5.053,1.4814,7.4855142,4.485578602,,,
3555,5.05,1.5109,7.630045,4.630109402,,,
3556,5.054,1.5061,7.6118294,4.611893802,,,
3557,5.051,1.504,7.596704,4.596768402,,,
3558,5.054,1.5238,7.7012852,4.701349602,,,
3559,5.054,1.5112,7.6376048,4.637669202,,,
3560,5.057,1.5144,7.6583208,4.658385202,,,
3561,5.07,1.5134,7.672938,4.673002402,,,
3562,5.056,1.512,7.644672,4.644736402,,,
3563,5.053,1.491,7.534023,4.534087402,,,
3564,5.053,1.4961,7.5597933,4.559857702,,,
3565,5.058,1.5232,7.7043456,4.704410002,,,
3566,5.062,1.4064,7.1191968,4.119261202,,,
3567,5.059,1.4651,7.4119409,4.412005302,,,
3568,5.054,1.4989,7.5754406,4.575505002,,,
3569,5.056,1.5107,7.6380992,4.638163602,,,
3570,5.056,1.4631,7.3974336,4.397498002,,,
3571,5.053,1.4983,7.5709099,4.570974302,,,
3572,5.057,1.4881,7.5253217,4.525386102,,,
3573,5.058,1.4853,7.5126474,4.512711802,,,
3574,5.056,1.4792,7.4788352,4.478899602,,,
3575,5.066,1.4625,7.409025,4.409089402,,,
3576,5.071,1.3948,7.0730308,4.073095202,,,
3577,5.07,1.3484,6.836388,3.836452402,,,
3578,5.072,1.3528,6.8614016,3.861466002,,,
3579,5.067,1.3476,6.8282892,3.828353602,,,
3580,5.069,1.3504,6.8451776,3.845242002,,,
3581,5.059,1.4235,7.2014865,4.201550902,,,
3582,5.053,1.4839,7.4981467,4.498211102,,,
3583,5.053,1.5529,7.8468037,4.846868102,,,
3584,5.054,1.5423,7.7947842,4.794848602,,,
3585,5.051,1.5142,7.6482242,4.648288602,,,
3586,5.051,1.5101,7.6275151,4.627579502,,,
3587,5.059,1.513,7.654267,4.654331402,,,
3588,5.051,1.4378,7.2623278,4.262392202,,,
3589,5.055,1.5059,7.6123245,4.612388902,,,
3590,5.085,1.4533,7.3900305,4.390094902,,,
3591,5.057,1.4714,7.4408698,4.440934202,,,
3592,5.056,1.4916,7.5415296,4.541594002,,,
3593,5.056,1.47,7.43232,4.432384402,,,
3594,5.065,1.4205,7.1948325,4.194896902,,,
3595,5.063,1.4313,7.2466719,4.246736302,,,
3596,5.051,1.4688,7.4189088,4.418973202,,,
3597,5.053,1.4482,7.3177546,4.317819002,,,
3598,5.053,1.5148,7.6542844,4.654348802,,,
3599,5.051,1.4975,7.5638725,4.563936902,,,
3600,5.05,1.4706,7.42653,4.426594402,,,
3601,5.056,1.5095,7.632032,4.632096402,,,
3602,5.055,1.44,7.2792,4.279264402,,,
3603,5.053,1.4808,7.4824824,4.482546802,,,
3604,5.055,1.491,7.537005,4.537069402,,,
3605,5.064,1.4119,7.1498616,4.149926002,,,
3606,5.069,1.4185,7.1903765,4.190440902,,,
3607,5.068,1.3789,6.9882652,3.988329602,,,
3608,5.07,1.3742,6.967194,3.967258402,,,
3609,5.064,1.3598,6.8860272,3.886091602,,,
3610,5.063,1.4156,7.1671828,4.167247202,,,
3611,5.07,1.4136,7.166952,4.167016402,,,
3612,5.071,1.3612,6.9026452,3.902709602,,,
3613,5.067,1.3744,6.9640848,3.964149202,,,
3614,5.069,1.2972,6.5755068,3.575571202,,,
3615,5.067,1.3732,6.9580044,3.958068802,,,
3616,5.066,1.4162,7.1744692,4.174533602,,,
3617,5.059,1.4333,7.2510647,4.251129102,,,
3618,5.055,1.4716,7.438938,4.439002402,,,
3619,5.054,1.5356,7.7609224,4.760986802,,,
3620,5.055,1.5075,7.6204125,4.620476902,,,
3621,5.054,1.4832,7.4960928,4.496157202,,,
3622,5.054,1.3916,7.0331464,4.033210802,,,
3623,5.064,1.4983,7.5873912,4.587455602,,,
3624,5.072,1.4777,7.4948944,4.494958802,,,
3625,5.056,1.4753,7.4591168,4.459181202,,,
3626,5.07,1.3602,6.896214,3.896278402,,,
3627,5.057,1.4741,7.4545237,4.454588102,,,
3628,5.062,1.4295,7.236129,4.236193402,,,
3629,5.059,1.4415,7.2925485,4.292612902,,,
3630,5.058,1.44,7.28352,4.283584402,,,
3631,5.058,1.4535,7.351803,4.351867402,,,
3632,5.056,1.5054,7.6113024,4.611366802,,,
3633,5.051,1.5266,7.7108566,4.710921002,,,
3634,5.052,1.5101,7.6290252,4.629089602,,,
3635,5.053,1.4865,7.5112845,4.511348902,,,
3636,5.056,1.4847,7.5066432,4.506707602,,,
3637,5.056,1.4894,7.5304064,4.530470802,,,
3638,5.057,1.4783,7.4757631,4.475827502,,,
3639,5.056,1.4836,7.5010816,4.501146002,,,
3640,5.055,1.4824,7.493532,4.493596402,,,
3641,5.06,1.492,7.54952,4.549584402,,,
3642,5.07,1.3962,7.078734,4.078798402,,,
3643,5.07,1.361,6.90027,3.900334402,,,
3644,5.07,1.3751,6.971757,3.971821402,,,
3645,5.063,1.3722,6.9474486,3.947513002,,,
3646,5.052,1.4993,7.5744636,4.574528002,,,
3647,5.054,1.5236,7.7002744,4.700338802,,,
3648,5.065,1.4565,7.3771725,4.377236902,,,
3649,5.054,1.418,7.166572,4.166636402,,,
3650,5.055,1.4743,7.4525865,4.452650902,,,
3651,5.053,1.502,7.589606,4.589670402,,,
3652,5.064,1.415,7.16556,4.165624402,,,
3653,5.065,1.4149,7.1664685,4.166532902,,,
3654,5.065,1.3991,7.0864415,4.086505902,,,
3655,5.065,1.4144,7.163936,4.164000402,,,
3656,5.067,1.4009,7.0983603,4.098424702,,,
3657,5.067,1.3983,7.0851861,4.085250502,,,
3658,5.071,1.351,6.850921,3.850985402,,,
3659,5.067,1.3551,6.8662917,3.866356102,,,
3660,5.067,1.3948,7.0674516,4.067516002,,,
3661,5.071,1.3543,6.8676553,3.867719702,,,
3662,5.083,1.35,6.86205,3.862114402,,,
3663,5.07,1.3857,7.025499,4.025563402,,,
3664,5.071,1.3577,6.8848967,3.884961102,,,
3665,5.055,1.384,6.99612,3.996184402,,,
3666,5.053,1.5024,7.5916272,4.591691602,,,
3667,5.058,1.5085,7.629993,4.630057402,,,
3668,5.065,1.4934,7.564071,4.564135402,,,
3669,5.061,1.4083,7.1274063,4.127470702,,,
3670,5.062,1.4724,7.4532888,4.453353202,,,
3671,5.057,1.4596,7.3811972,4.381261602,,,
3672,5.053,1.5099,7.6295247,4.629589102,,,
3673,5.062,1.4044,7.1090728,4.109137202,,,
3674,5.056,1.483,7.498048,4.498112402,,,
3675,5.056,1.4853,7.5096768,4.509741202,,,
3676,5.066,1.4178,7.1825748,4.182639202,,,
3677,5.066,1.4181,7.1840946,4.184159002,,,
3678,5.063,1.4339,7.2598357,4.259900102,,,
3679,5.055,1.4912,7.538016,4.538080402,,,
3680,5.057,1.4604,7.3852428,4.385307202,,,
3681,5.062,1.493,7.557566,4.557630402,,,
3682,5.061,1.415,7.161315,4.161379402,,,
3683,5.057,1.4449,7.3068593,4.306923702,,,
3684,5.055,1.461,7.385355,4.385419402,,,
3685,5.051,1.4871,7.5113421,4.511406502,,,
3686,5.061,1.4614,7.3961454,4.396209802,,,
3687,5.053,1.4871,7.5143163,4.514380702,,,
3688,5.056,1.5358,7.7650048,4.765069202,,,
3689,5.055,1.4639,7.4000145,4.400078902,,,
3690,5.056,1.4944,7.5556864,4.555750802,,,
3691,5.054,1.501,7.586054,4.586118402,,,
3692,5.12,1.1418,5.846016,2.846080402,,,
3693,5.064,1.2074,6.1142736,3.114338002,,,
3694,5.065,1.3918,7.049467,4.049531402,,,
3695,5.066,1.3952,7.0680832,4.068147602,,,
3696,5.065,1.3956,7.068714,4.068778402,,,
3697,5.065,1.4009,7.0955585,4.095622902,,,
3698,5.067,1.405,7.119135,4.119199402,,,
3699,5.071,1.3484,6.8377364,3.837800802,,,
3700,5.07,1.3628,6.909396,3.909460402,,,
3701,5.07,1.3722,6.957054,3.957118402,,,
3702,5.07,1.3761,6.976827,3.976891402,,,
3703,5.07,1.3561,6.875427,3.875491402,,,
3704,5.07,1.3612,6.901284,3.901348402,,,
3705,5.07,1.3596,6.893172,3.893236402,,,
3706,5.07,1.3584,6.887088,3.887152402,,,
3707,5.069,1.3588,6.8877572,3.887821602,,,
3708,5.071,1.3626,6.9097446,3.909809002,,,
3709,5.07,1.3622,6.906354,3.906418402,,,
3710,5.071,1.3638,6.9158298,3.915894202,,,
3711,5.065,1.3535,6.8554775,3.855541902,,,
3712,5.065,1.4009,7.0955585,4.095622902,,,
3713,5.07,1.4148,7.173036,4.173100402,,,
3714,5.069,1.3579,6.8831951,3.883259502,,,
3715,5.064,1.4048,7.1139072,4.113971602,,,
3716,5.066,1.4121,7.1536986,4.153763002,,,
3717,5.07,1.4007,7.101549,4.101613402,,,
3718,5.07,1.3563,6.876441,3.876505402,,,
3719,5.065,1.3624,6.900556,3.900620402,,,
3720,5.067,1.4015,7.1014005,4.101464902,,,
3721,5.066,1.3942,7.0630172,4.063081602,,,
3722,5.07,1.3598,6.894186,3.894250402,,,
3723,5.07,1.3632,6.911424,3.911488402,,,
3724,5.065,1.3751,6.9648815,3.964945902,,,
3725,5.066,1.3934,7.0589644,4.059028802,,,
3726,5.065,1.4042,7.112273,4.112337402,,,
3727,5.065,1.317,6.670605,3.670669402,,,
3728,5.07,1.381,7.00167,4.001734402,,,
3729,5.066,1.359,6.884694,3.884758402,,,
3730,5.065,1.3981,7.0813765,4.081440902,,,
3731,5.069,1.3889,7.0403341,4.040398502,,,
3732,5.071,1.3435,6.8128885,3.812952902,,,
3733,5.07,1.3537,6.863259,3.863323402,,,
3734,5.071,1.3604,6.8985884,3.898652802,,,
3735,5.07,1.3531,6.860217,3.860281402,,,
3736,5.071,1.3618,6.9056878,3.905752202,,,
3737,5.07,1.3516,6.852612,3.852676402,,,
3738,5.071,1.3655,6.9244505,3.924514902,,,
3739,5.07,1.3622,6.906354,3.906418402,,,
3740,5.071,1.3604,6.8985884,3.898652802,,,
3741,5.07,1.3634,6.912438,3.912502402,,,
3742,5.071,1.3567,6.8798257,3.879890102,,,
3743,5.069,1.2693,6.4340817,3.434146102,,,
3744,5.071,1.3606,6.8996026,3.899667002,,,
3745,5.068,1.3746,6.9664728,3.966537202,,,
3746,5.062,1.4231,7.2037322,4.203796602,,,
3747,5.061,1.4185,7.1790285,4.179092902,,,
3748,5.06,1.4364,7.268184,4.268248402,,,
3749,5.06,1.4739,7.457934,4.457998402,,,
3750,5.057,1.4751,7.4595807,4.459645102,,,
3751,5.057,1.3392,6.7723344,3.772398802,,,
3752,5.057,1.4798,7.4833486,4.483413002,,,
3753,5.061,1.4657,7.4179077,4.417972102,,,
3754,5.056,1.4702,7.4333312,4.433395602,,,
3755,5.058,1.457,7.369506,4.369570402,,,
3756,5.059,1.4616,7.3942344,4.394298802,,,
3757,5.059,1.4661,7.4169999,4.417064302,,,
3758,5.066,1.4568,7.3801488,4.380213202,,,
3759,5.067,1.3366,6.7725522,3.772616602,,,
3760,5.065,1.3954,7.067701,4.067765402,,,
3761,5.063,1.4445,7.3135035,4.313567902,,,
3762,5.063,1.4217,7.1980671,4.198131502,,,
3763,5.056,1.5116,7.6426496,4.642714002,,,
3764,5.058,1.4759,7.4651022,4.465166602,,,
3765,5.056,1.4199,7.1790144,4.179078802,,,
3766,5.057,1.4859,7.5141963,4.514260702,,,
3767,5.061,1.461,7.394121,4.394185402,,,
3768,5.059,1.4594,7.3831046,4.383169002,,,
3769,5.063,1.4598,7.3909674,4.391031802,,,
3770,5.07,1.3673,6.932211,3.932275402,,,
3771,5.065,1.3712,6.945128,3.945192402,,,
3772,5.065,1.4022,7.102143,4.102207402,,,
3773,5.069,1.4058,7.1260002,4.126064602,,,
3774,5.07,1.3708,6.949956,3.950020402,,,
3775,5.07,1.3618,6.904326,3.904390402,,,
3776,5.066,1.4066,7.1258356,4.125900002,,,
3777,5.066,1.4154,7.1704164,4.170480802,,,
3778,5.07,1.3991,7.093437,4.093501402,,,
3779,5.069,1.3641,6.9146229,3.914687302,,,
3780,5.065,1.3547,6.8615555,3.861619902,,,
3781,5.065,1.403,7.106195,4.106259402,,,
3782,5.066,1.4017,7.1010122,4.101076602,,,
3783,5.065,1.4017,7.0996105,4.099674902,,,
3784,5.065,1.4038,7.110247,4.110311402,,,
3785,5.068,1.4013,7.1017884,4.101852802,,,
3786,5.066,1.4034,7.1096244,4.109688802,,,
3787,5.07,1.4072,7.134504,4.134568402,,,
3788,5.07,1.3641,6.915987,3.916051402,,,
3789,5.067,1.364,6.911388,3.911452402,,,
3790,5.064,1.402,7.099728,4.099792402,,,
3791,5.077,1.404,7.128108,4.128172402,,,
3792,5.065,1.404,7.11126,4.111324402,,,
3793,5.07,1.3584,6.887088,3.887152402,,,
3794,5.07,1.3549,6.869343,3.869407402,,,
3795,5.07,1.3636,6.913452,3.913516402,,,
3796,5.071,1.3691,6.9427061,3.942770502,,,
3797,5.07,1.3592,6.891144,3.891208402,,,
3798,5.071,1.3588,6.8904748,3.890539202,,,
3799,5.07,1.3626,6.908382,3.908446402,,,
3800,5.071,1.3641,6.9173511,3.917415502,,,
3801,5.068,1.3581,6.8828508,3.882915202,,,
3802,5.07,1.3673,6.932211,3.932275402,,,
3803,5.07,1.3702,6.946914,3.946978402,,,
3804,5.069,1.3612,6.8999228,3.899987202,,,
3805,5.07,1.3594,6.892158,3.892222402,,,
3806,5.07,1.3624,6.907368,3.907432402,,,
3807,5.082,1.3628,6.9257496,3.925814002,,,
3808,5.07,1.3596,6.893172,3.893236402,,,
3809,5.07,1.3599,6.894693,3.894757402,,,
3810,5.07,1.3696,6.943872,3.943936402,,,
3811,5.071,1.3636,6.9148156,3.914880002,,,
3812,5.071,1.359,6.891489,3.891553402,,,
3813,5.07,1.3675,6.933225,3.933289402,,,
3814,5.07,1.3691,6.941337,3.941401402,,,
3815,5.069,1.3598,6.8928262,3.892890602,,,
3816,5.07,1.3653,6.922071,3.922135402,,,
3817,5.07,1.3628,6.909396,3.909460402,,,
3818,5.07,1.3645,6.918015,3.918079402,,,
3819,5.071,1.3559,6.8757689,3.875833302,,,
3820,5.07,1.3588,6.889116,3.889180402,,,
3821,5.07,1.371,6.95097,3.951034402,,,
3822,5.071,1.3639,6.9163369,3.916401302,,,
3823,5.07,1.3531,6.860217,3.860281402,,,
3824,5.07,1.3649,6.920043,3.920107402,,,
3825,5.071,1.36,6.89656,3.896624402,,,
3826,5.069,1.3612,6.8999228,3.899987202,,,
3827,5.071,1.3616,6.9046736,3.904738002,,,
3828,5.07,1.3632,6.911424,3.911488402,,,
3829,5.07,1.3706,6.948942,3.949006402,,,
3830,5.066,1.3575,6.877095,3.877159402,,,
3831,5.065,1.4066,7.124429,4.124493402,,,
3832,5.07,1.4197,7.197879,4.197943402,,,
3833,5.071,1.3608,6.9006168,3.900681202,,,
3834,5.066,1.3586,6.8826676,3.882732002,,,
3835,5.065,1.4042,7.112273,4.112337402,,,
3836,5.065,1.3997,7.0894805,4.089544902,,,
3837,5.066,1.3994,7.0893604,4.089424802,,,
3838,5.07,1.3535,6.862245,3.862309402,,,
3839,5.067,1.3651,6.9169617,3.917026102,,,
3840,5.065,1.3962,7.071753,4.071817402,,,
3841,5.066,1.4036,7.1106376,4.110702002,,,
3842,5.065,1.3964,7.072766,4.072830402,,,
3843,5.065,1.4019,7.1006235,4.100687902,,,
3844,5.065,1.3967,7.0742855,4.074349902,,,
3845,5.066,1.4019,7.1020254,4.102089802,,,
3846,5.065,1.4136,7.159884,4.159948402,,,
3847,5.066,1.4022,7.1035452,4.103609602,,,
3848,5.069,1.3954,7.0732826,4.073347002,,,
3849,5.065,1.3761,6.9699465,3.970010902,,,
3850,5.065,1.4066,7.124429,4.124493402,,,
3851,5.064,1.4077,7.1285928,4.128657202,,,
3852,5.066,1.4024,7.1045584,4.104622802,,,
3853,5.071,1.3687,6.9406777,3.940742102,,,
3854,5.07,1.3639,6.914973,3.915037402,,,
3855,5.071,1.3579,6.8859109,3.885975302,,,
3856,5.071,1.2648,6.4138008,3.413865202,,,
3857,5.065,1.4191,7.1877415,4.187805902,,,
3858,5.065,1.4003,7.0925195,4.092583902,,,
3859,5.071,1.3543,6.8676553,3.867719702,,,
3860,5.07,1.359,6.89013,3.890194402,,,
3861,5.071,1.3589,6.8909819,3.891046302,,,
3862,5.069,1.3636,6.9120884,3.912152802,,,
3863,5.07,1.3969,7.082283,4.082347402,,,
3864,5.07,1.3614,6.902298,3.902362402,,,
3865,5.07,1.3628,6.909396,3.909460402,,,
3866,5.071,1.3616,6.9046736,3.904738002,,,
3867,5.07,1.3563,6.876441,3.876505402,,,
3868,5.07,1.3806,6.999642,3.999706402,,,
3869,5.07,1.362,6.90534,3.905404402,,,
3870,5.071,1.3606,6.8996026,3.899667002,,,
3871,5.07,1.3541,6.865287,3.865351402,,,
3872,5.07,1.2616,6.396312,3.396376402,,,
3873,5.069,1.3563,6.8750847,3.875149102,,,
3874,5.07,1.3614,6.902298,3.902362402,,,
3875,5.071,1.3567,6.8798257,3.879890102,,,
3876,5.097,1.3553,6.9079641,3.908028502,,,
3877,5.067,1.0187,5.1617529,2.161817302,,,
3878,5.066,1.3911,7.0473126,4.047377002,,,
3879,5.071,1.3948,7.0730308,4.073095202,,,
3880,5.073,1.3547,6.8723931,3.872457502,,,
3881,5.066,1.3763,6.9723358,3.972400202,,,
3882,5.066,1.3991,7.0878406,4.087905002,,,
3883,5.07,1.3962,7.078734,4.078798402,,,
3884,5.071,1.3524,6.8580204,3.858084802,,,
3885,5.071,1.3524,6.8580204,3.858084802,,,
3886,5.071,1.3545,6.8686695,3.868733902,,,
3887,5.07,1.3535,6.862245,3.862309402,,,
3888,5.072,1.3549,6.8720528,3.872117202,,,
3889,5.071,1.3516,6.8539636,3.854028002,,,
3890,5.067,1.3557,6.8693319,3.869396302,,,
3891,5.067,1.3889,7.0375563,4.037620702,,,
3892,5.072,1.3869,7.0343568,4.034421202,,,
3893,5.071,1.3663,6.9285073,3.928571702,,,
3894,5.07,1.351,6.84957,3.849634402,,,
3895,5.067,1.3873,7.0294491,4.029513502,,,
3896,5.067,1.3924,7.0552908,4.055355202,,,
3897,5.071,1.3475,6.8331725,3.833236902,,,
3898,5.07,1.3555,6.872385,3.872449402,,,
3899,5.072,1.3522,6.8583584,3.858422802,,,
3900,5.068,1.3922,7.0556696,4.055734002,,,
3901,5.067,1.3883,7.0345161,4.034580502,,,
3902,5.072,1.351,6.852272,3.852336402,,,
3903,5.068,1.3476,6.8296368,3.829701202,,,
3904,5.066,1.4097,7.1415402,4.141604602,,,
3905,5.069,1.4038,7.1158622,4.115926602,,,
3906,5.071,1.3516,6.8539636,3.854028002,,,
3907,5.07,1.3606,6.898242,3.898306402,,,
3908,5.065,1.3718,6.948167,3.948231402,,,
3909,5.062,1.4148,7.1617176,4.161782002,,,
3910,5.069,1.4125,7.1599625,4.160026902,,,
3911,5.07,1.3698,6.944886,3.944950402,,,
3912,5.07,1.3683,6.937281,3.937345402,,,
3913,5.069,1.3746,6.9678474,3.967911802,,,
3914,5.069,1.3681,6.9348989,3.934963302,,,
3915,5.069,1.3773,6.9815337,3.981598102,,,
3916,5.069,1.3694,6.9414886,3.941553002,,,
3917,5.069,1.3714,6.9516266,3.951691002,,,
3918,5.069,1.3869,7.0301961,4.030260502,,,
3919,5.069,1.3708,6.9485852,3.948649602,,,
3920,5.071,1.373,6.962483,3.962547402,,,
3921,5.068,1.3714,6.9502552,3.950319602,,,
3922,5.07,1.3713,6.952491,3.952555402,,,
3923,5.068,1.3693,6.9396124,3.939676802,,,
3924,5.07,1.3565,6.877455,3.877519402,,,
3925,5.069,1.3742,6.9658198,3.965884202,,,
3926,5.069,1.3726,6.9577094,3.957773802,,,
3927,5.069,1.3706,6.9475714,3.947635802,,,
3928,5.07,1.3732,6.962124,3.962188402,,,
3929,5.069,1.3938,7.0651722,4.065236602,,,
3930,5.069,1.3714,6.9516266,3.951691002,,,
3931,5.063,1.4119,7.1484497,4.148514102,,,
3932,5.068,1.4107,7.1494276,4.149492002,,,
3933,5.059,1.407,7.118013,4.118077402,,,
3934,5.064,1.4005,7.092132,4.092196402,,,
3935,5.071,1.3977,7.0877367,4.087801102,,,
3936,5.082,1.361,6.916602,3.916666402,,,
3937,5.071,1.3563,6.8777973,3.877861702,,,
3938,5.066,1.3564,6.8715224,3.871586802,,,
3939,5.066,1.3989,7.0868274,4.086891802,,,
3940,5.069,1.4107,7.1508383,4.150902702,,,
3941,5.071,1.3612,6.9026452,3.902709602,,,
3942,5.071,1.36,6.89656,3.896624402,,,
3943,5.07,1.3455,6.821685,3.821749402,,,
3944,5.066,1.3777,6.9794282,3.979492602,,,
3945,5.064,1.4001,7.0901064,4.090170802,,,
3946,5.07,1.4004,7.100028,4.100092402,,,
3947,5.071,1.3567,6.8798257,3.879890102,,,
3948,5.07,1.3549,6.869343,3.869407402,,,
3949,5.067,1.3973,7.0801191,4.080183502,,,
3950,5.067,1.396,7.073532,4.073596402,,,
3951,5.066,1.4138,7.1623108,4.162375202,,,
3952,5.071,1.3973,7.0857083,4.085772702,,,
3953,5.072,1.348,6.837056,3.837120402,,,
3954,5.067,1.3604,6.8931468,3.893211202,,,
3955,5.066,1.3979,7.0817614,4.081825802,,,
3956,5.068,1.3948,7.0688464,4.068910802,,,
3957,5.071,1.3559,6.8757689,3.875833302,,,
3958,5.071,1.3508,6.8499068,3.849971202,,,
3959,5.069,1.3439,6.8122291,3.812293502,,,
3960,5.066,1.3907,7.0452862,4.045350602,,,
3961,5.069,1.3893,7.0423617,4.042426102,,,
3962,5.071,1.3614,6.9036594,3.903723802,,,
3963,5.067,1.3724,6.9539508,3.954015202,,,
3964,5.066,1.3987,7.0858142,4.085878602,,,
3965,5.066,1.4127,7.1567382,4.156802602,,,
3966,5.067,1.3979,7.0831593,4.083223702,,,
3967,5.071,1.3549,6.8706979,3.870762302,,,
3968,5.067,1.3755,6.9696585,3.969722902,,,
3969,5.066,1.3282,6.7286612,3.728725602,,,
3970,5.064,1.3991,7.0850424,4.085106802,,,
3971,5.066,1.3989,7.0868274,4.086891802,,,
3972,5.071,1.352,6.855992,3.856056402,,,
3973,5.07,1.3551,6.870357,3.870421402,,,
3974,5.068,1.3736,6.9614048,3.961469202,,,
3975,5.062,1.4015,7.094393,4.094457402,,,
3976,5.06,1.425,7.2105,4.210564402,,,
3977,5.059,1.4453,7.3117727,4.311837102,,,
3978,5.065,1.4468,7.328042,4.328106402,,,
3979,5.071,1.393,7.063903,4.063967402,,,
3980,5.071,1.3547,6.8696837,3.869748102,,,
3981,5.069,1.3561,6.8740709,3.874135302,,,
3982,5.066,1.3993,7.0888538,4.088918202,,,
3983,5.067,1.3946,7.0664382,4.066502602,,,
3984,5.067,1.3987,7.0872129,4.087277302,,,
3985,5.069,1.2589,6.3813641,3.381428502,,,
3986,5.071,1.3557,6.8747547,3.874819102,,,
3987,5.066,1.3653,6.9166098,3.916674202,,,
3988,5.066,1.4011,7.0979726,4.098037002,,,
3989,5.062,1.4158,7.1667796,4.166844002,,,
3990,5.065,1.4233,7.2090145,4.209078902,,,
3991,5.059,1.4944,7.5601696,4.560234002,,,
3992,5.067,1.4802,7.5001734,4.500237802,,,
3993,5.067,1.4443,7.3182681,4.318332502,,,
3994,5.071,1.3907,7.0522397,4.052304102,,,
3995,5.07,1.3512,6.850584,3.850648402,,,
3996,5.066,1.3335,6.755511,3.755575402,,,
3997,5.066,1.393,7.056938,4.057002402,,,
3998,5.071,1.3865,7.0309415,4.031005902,,,
3999,5.071,1.3543,6.8676553,3.867719702,,,
4000,5.073,1.34,6.79782,3.797884402,,,
4001,5.071,1.265,6.414815,3.414879402,,,
4002,5.072,1.3494,6.8441568,3.844221202,,,
4003,5.068,1.3985,7.087598,4.087662402,,,
4004,5.066,1.3946,7.0650436,4.065108002,,,
4005,5.071,1.3537,6.8646127,3.864677102,,,
4006,5.07,1.3518,6.853626,3.853690402,,,
4007,5.072,1.3531,6.8629232,3.862987602,,,
4008,5.071,1.3398,6.7941258,3.794190202,,,
4009,5.073,1.3398,6.7968054,3.796869802,,,
4010,5.066,1.3539,6.8588574,3.858921802,,,
4011,5.067,1.396,7.073532,4.073596402,,,
4012,5.071,1.4105,7.1526455,4.152709902,,,
4013,5.071,1.3535,6.8635985,3.863662902,,,
4014,5.066,1.3475,6.826435,3.826499402,,,
4015,5.067,1.3962,7.0745454,4.074609802,,,
4016,5.066,1.3975,7.079735,4.079799402,,,
4017,5.069,1.3514,6.8502466,3.850311002,,,
4018,5.071,1.3514,6.8529494,3.853013802,,,
4019,5.065,1.3517,6.8463605,3.846424902,,,
4020,5.06,1.4539,7.356734,4.356798402,,,
4021,5.062,1.4455,7.317121,4.317185402,,,
4022,5.067,1.3991,7.0892397,4.089304102,,,
4023,5.066,1.413,7.158258,4.158322402,,,
4024,5.066,1.3932,7.0579512,4.058015602,,,
4025,5.067,1.3967,7.0770789,4.077143302,,,
4026,5.068,1.3991,7.0906388,4.090703202,,,
4027,5.071,1.3545,6.8686695,3.868733902,,,
4028,5.071,1.3559,6.8757689,3.875833302,,,
4029,5.069,1.3529,6.8578501,3.857914502,,,
4030,5.067,1.4121,7.1551107,4.155175102,,,
4031,5.07,1.3922,7.058454,4.058518402,,,
4032,5.072,1.3522,6.8583584,3.858422802,,,
4033,5.065,1.3653,6.9152445,3.915308902,,,
4034,5.061,1.4675,7.4270175,4.427081902,,,
4035,5.064,1.4028,7.1037792,4.103843602,,,
4036,5.06,1.4453,7.313218,4.313282402,,,
4037,5.067,1.4105,7.1470035,4.147067902,,,
4038,5.071,1.3722,6.9584262,3.958490602,,,
4039,5.071,1.3567,6.8798257,3.879890102,,,
4040,5.071,1.3557,6.8747547,3.874819102,,,
4041,5.071,1.3531,6.8615701,3.861634502,,,
4042,5.069,1.3618,6.9029642,3.903028602,,,
4043,5.071,1.3873,7.0349983,4.035062702,,,
4044,5.071,1.3571,6.8818541,3.881918502,,,
4045,5.071,1.357,6.881347,3.881411402,,,
4046,5.071,1.3545,6.8686695,3.868733902,,,
4047,5.066,1.3396,6.7864136,3.786478002,,,
4048,5.064,1.4541,7.3635624,4.363626802,,,
4049,5.066,1.4751,7.4728566,4.472921002,,,
4050,5.055,1.4698,7.429839,4.429903402,,,
4051,5.071,1.3914,7.0557894,4.055853802,,,
4052,5.071,1.3506,6.8488926,3.848957002,,,
4053,5.07,1.3541,6.865287,3.865351402,,,
4054,5.058,1.3932,7.0468056,4.046870002,,,
4055,5.056,1.4865,7.515744,4.515808402,,,
4056,5.056,1.4864,7.5152384,4.515302802,,,
4057,5.064,1.4706,7.4471184,4.447182802,,,
4058,5.059,1.4468,7.3193612,4.319425602,,,
4059,5.059,1.4618,7.3952462,4.395310602,,,
4060,5.064,1.4604,7.3954656,4.395530002,,,
4061,5.063,1.405,7.113515,4.113579402,,,
4062,5.065,1.4313,7.2495345,4.249598902,,,
4063,5.063,1.4089,7.1332607,4.133325102,,,
4064,5.058,1.4513,7.3406754,4.340739802,,,
4065,5.077,1.3985,7.1001845,4.100248902,,,
4066,5.07,1.3561,6.875427,3.875491402,,,
4067,5.07,1.3588,6.889116,3.889180402,,,
